TIME=  2155159ms 
d1--_2_269 0.08709087576977384
d1--_3_47 0.03409922694162608
d2_3_68 0.0013376034487291495
d2--_3_138 0.07514697729872204
d1--_2_263 0.11107249582733138
d1--_2_261 0.08709087576977384
d1_3_151 0.0290174964309427
d2_3_136 0.0290174964309427
d1--_3_55 0.03409922694162608
zeroNotCycle_3_111 0.0
zeroNotCycle_3_231 0.0
compInCycle_2_94 0.0013302653980402897
loop_1_130 0.43106626873218323
loop_1_2 0.43106626873218323
d1--_3_197 0.004972330929477119
d1--_3_199 0.012736555260818641
zeroNotCycle_3_239 0.0
d1--_3_183 0.03409922694162608
d2--_3_246 5.125367074627032E-4
d2--_3_244 1.2132974959886088E-4
d2_3_76 0.0013376034487291495
zeroNotCycle_3_51 0.0
d1--_2_279 0.11107249582733138
d1--_2_277 0.08709087576977384
d1--_3_39 0.03409922694162608
d1_3_165 0.012193441172626522
d2_3_144 0.0290174964309427
d1--_3_41 0.05530114244634001
init_1_90 0.038372998251634635
d1--_2_271 0.11107249582733138
zeroNotCycle_3_103 0.0
zeroNotCycle_3_223 0.0
d1--_3_185 0.05530114244634001
d2--_3_154 0.07514697729872204
d2--_3_156 0.11056226695778955
d1--_3_27 0.11056226695778955
zeroNotCycle_3_43 0.0
d1--_3_25 0.07514697729872204
compInCycle_2_192 0.038372998251634635
d2_3_84 0.0013376034487291495
d1_3_173 0.012193441172626522
d2_3_152 0.0290174964309427
d1_2_259 0.049041374238497054
d1--_3_175 0.03409922694162608
d1--_3_177 0.05530114244634001
d2--_3_140 0.11056226695778955
loop_1_92 0.0013302653980402897
d2--_3_146 0.07514697729872204
d2_3_98 2.2939363640473688E-5
d2--_3_148 0.11056226695778955
d1--_3_19 0.11056226695778955
d1--_3_17 0.07514697729872204
d2_3_166 0.012193441172626522
d1_3_181 0.012193441172626522
zeroNotCycle_3_35 0.0
zeroNotCycle_3_201 0.0
loop_1_220 0.0013302653980402897
d1--_3_167 0.03409922694162608
d1--_3_169 0.05530114244634001
d1_2_267 0.049041374238497054
zeroNotCycle_3_209 0.0
zeroCycle_1_128 0.0
d2--_3_176 0.03409922694162608
loop_1_62 0.038372998251634635
d1_3_97 2.2939363640473688E-5
d2--_3_178 0.05530114244634001
zeroNotCycle_3_163 0.0
d2_1_283 0.06125696772730314
d2_3_24 0.0290174964309427
d1_3_195 0.0013376034487291495
d1--_3_99 1.2132974959886088E-4
d2--_3_12 0.11056226695778955
d2_3_174 0.012193441172626522
d2_3_16 0.0290174964309427
d2--_3_10 0.07514697729872204
d1--_3_153 0.07514697729872204
d1--_3_155 0.11056226695778955
d1_2_275 0.049041374238497054
d2--_3_170 0.05530114244634001
d2--_3_168 0.03409922694162608
init_1_158 0.43106626873218323
compInCycle_2_162 0.20402954533337042
d1--_3_79 0.012736555260818641
zeroNotCycle_3_95 0.0
d2_3_182 0.012193441172626522
d2--_3_18 0.07514697729872204
d2--_3_20 0.11056226695778955
d1--_3_85 0.004972330929477119
zeroNotCycle_3_149 0.0
d1--_3_87 0.012736555260818641
d1--_3_145 0.07514697729872204
d1_3_7 0.0290174964309427
d1--_3_147 0.11056226695778955
d2--_3_198 0.004972330929477119
d1_3_75 0.0013376034487291495
init_1_188 0.20402954533337042
zeroNotCycle_3_141 0.0
d2--_2_270 0.08709087576977384
d2_3_46 0.012193441172626522
d1--_3_69 0.004972330929477119
d2--_2_272 0.11107249582733138
zeroNotCycle_3_81 0.0
d2--_2_278 0.08709087576977384
init_1_60 0.20402954533337042
d1--_3_71 0.012736555260818641
d1--_3_77 0.004972330929477119
d1--_3_139 0.11056226695778955
d2_3_196 0.0013376034487291495
d2_3_38 0.012193441172626522
zeroNotCycle_3_133 0.0
d1--_3_137 0.07514697729872204
d2--_3_186 0.05530114244634001
d2--_3_184 0.03409922694162608
d1_3_83 0.0013376034487291495
d2_3_54 0.012193441172626522
compInCycle_2_4 0.43106626873218323
d1--_3_57 0.05530114244634001
zeroNotCycle_3_73 0.0
d1--_3_9 0.07514697729872204
d2--_2_262 0.08709087576977384
compInCycle_2_64 0.038372998251634635
d2--_2_264 0.11107249582733138
d1--_3_245 5.125367074627032E-4
d1--_3_243 1.2132974959886088E-4
