TIME=  5066724ms 

p=3 d=3 s=3
d1_3_53 0.011781922550160365
d1CycleReg_1_152 0.041184136773152934
d2--_3_48 0.03266597443512994
d2--_3_418 0.0022158632819797575
init_1_406 0.047936485871498
compInCycle_2_252 0.007208158653264708
d2--_3_416 0.0010369371031276294
d2--_3_50 0.05255917161447645
d1--_3_117 0.0022158632819797575
d2--_3_56 0.03266597443512994
d1--_3_237 0.014503445535791231
d1--_3_355 0.03266597443512994
d1--_3_115 0.0010369371031276294
d1--_3_357 0.05255917161447645
d1--_3_235 0.007059788521514782
d2_3_414 3.284036533391803E-4
d1_3_67 0.0022639632147412477
compInCycle_2_124 0.0010346806119444808
zeroNotCycle_3_5 0.0
d1_3_443 4.713337003919455E-5
d2--_3_404 0.014503445535791231
d2_3_8 0.02752202060464253
d1_3_203 0.011781922550160365
d2--_3_58 0.05255917161447645
d1_3_323 0.02752202060464253
d2--_3_402 0.007059788521514782
zeroNotCycle_3_193 0.0
loop_1_408 0.007208158653264708
loop_1_32 0.1948127210650554
d1--_3_109 0.0022158632819797575
d2_3_422 3.284036533391803E-4
d1--_3_227 0.007059788521514782
d1--_3_229 0.014503445535791231
d1--_3_107 0.0010369371031276294
d1--_3_101 0.0022158632819797575
d1--_3_343 0.10486302997806375
d2_3_302 4.713337003919455E-5
d1--_3_461 1.4882575914483212E-4
S0 1.0
d1--_3_463 3.180952810214142E-4
d1--_3_341 0.0712736793277325
d2--_3_432 0.0010369371031276294
d1_3_339 0.02752202060464253
d1_3_459 4.713337003919455E-5
d2--_3_28 0.10486302997806375
d1_3_211 0.011781922550160365
d2--_3_26 0.0712736793277325
d2--_3_434 0.0022158632819797575
init_1_308 0.0010346806119444808
d1_3_331 0.02752202060464253
compInCycle_2_350 0.1948127210650554
d1_3_451 4.713337003919455E-5
d2_3_430 3.284036533391803E-4
zeroNotCycle_3_179 0.0
d1--_3_215 0.05255917161447645
zeroNotCycle_3_299 0.0
compInCycle_2_34 0.1948127210650554
d1--_3_333 0.0712736793277325
d1--_3_453 1.4882575914483212E-4
d1--_3_335 0.10486302997806375
d1--_3_213 0.03266597443512994
d1--_3_455 3.180952810214142E-4
d1_3_45 0.011781922550160365
loop_1_190 0.1948127210650554
d2--_1_157 0.07064997946541922
compInCycle_2_222 0.047936485871498
d1_3_105 3.284036533391803E-4
d2--_1_155 0.05691569991150587
d2--_3_304 1.4882575914483212E-4
d2--_3_426 0.0022158632819797575
d1_3_225 0.0022639632147412477
d2--_3_424 0.0010369371031276294
zeroNotCycle_3_171 0.0
zeroCycle_1_158 0.0
zeroNotCycle_3_291 0.0
d2--_3_306 3.180952810214142E-4
d2--_3_42 0.05255917161447645
d2CycleReg_1_469 0.041184136773152934
d2--_3_40 0.03266597443512994
d2_3_444 4.713337003919455E-5
d1--_3_205 0.03266597443512994
d1--_3_447 3.180952810214142E-4
d1--_3_325 0.0712736793277325
d1--_3_207 0.05255917161447645
d1--_3_327 0.10486302997806375
d1--_3_445 1.4882575914483212E-4
d2_3_324 0.02752202060464253
d1_3_37 0.011781922550160365
d2_3_204 0.011781922550160365
init_1_30 0.4088471102966194
d2--_3_454 1.4882575914483212E-4
d2--_3_334 0.0712736793277325
d1_3_113 3.284036533391803E-4
d2--_3_216 0.05255917161447645
zeroNotCycle_3_21 0.0
d1_3_233 0.0022639632147412477
d2--_3_214 0.03266597443512994
d2--_3_456 3.180952810214142E-4
d2--_3_336 0.10486302997806375
d1_3_353 0.011781922550160365
d2_3_452 4.713337003919455E-5
d2_3_332 0.02752202060464253
d2_3_212 0.011781922550160365
d1--_3_11 0.10486302997806375
d1--_3_431 0.0010369371031276294
d1--_3_433 0.0022158632819797575
zeroCycle_1_0 0.0
d1_3_23 0.02752202060464253
d1--_1_154 0.05691569991150587
d1--_1_156 0.07064997946541922
d1_3_127 4.713337003919455E-5
d1_3_369 0.011781922550160365
