TIME=  3706463ms 
d2--_3_130 4.0653821424480196E-7
d1--_1_346 0.1051352263925977
d2_2_320 0.04904136683038486
d1--_3_49 0.05530113409263704
zeroNotCycle_3_65 0.0
init_1_248 0.03837299245507031
d2--_3_258 1.213492451802938E-4
d1--_3_47 0.0340992217906509
d2_3_68 0.0013376032466728856
d2--_3_138 4.0653821424480196E-7
d2_2_328 0.04904136683038486
d2--_2_332 0.11107247904889633
d2_3_256 2.2943057048251933E-5
d2_3_136 5.741964267358311E-8
d1_3_271 2.2943057048251933E-5
d1--_3_55 0.0340992217906509
zeroNotCycle_3_111 0.0
d2--_2_330 0.08709086261396431
zeroNotCycle_3_231 0.0
compInCycle_2_94 0.0013304790543465714
normalComposite_1_316 0.4960204722731685
loop_1_2 0.43106620361599557
loop_1_250 0.0013304790543465714
d1--_3_197 0.0340992217906509
d1--_3_199 0.05530113409263704
d2--_2_338 0.08709086261396431
zeroNotCycle_3_239 0.0
d1--_3_183 0.07514696594713868
d2--_3_246 0.01273655333685479
d2--_3_244 0.0049723301783646786
d2_3_76 0.0013376032466728856
zeroNotCycle_3_51 0.0
d1_3_285 5.741964267358311E-8
d1--_3_39 0.0340992217906509
d1_3_165 0.02901749204760565
d2_3_144 5.741964267358311E-8
d1--_3_41 0.05530113409263704
init_1_90 0.03837299245507031
d2--_2_322 0.08709086261396431
zeroNotCycle_3_103 0.0
d2--_2_324 0.11107247904889633
zeroNotCycle_3_223 0.0
loop_1_122 6.461438777547375E-6
d2_3_264 2.2943057048251933E-5
d1--_3_185 0.11056225025642866
d2--_3_274 1.213492451802938E-4
d2--_3_276 5.126190095670719E-4
d1--_3_27 0.11056225025642866
zeroNotCycle_3_43 0.0
d1--_3_25 0.07514696594713868
compInCycle_2_192 0.20402951451299056
d2_3_84 0.0013376032466728856
d1_3_173 0.02901749204760565
d1_3_293 5.741964267358311E-8
d2_3_272 2.2943057048251933E-5
d1--_3_175 0.07514696594713868
d1--_3_295 4.0653821424480196E-7
d1--_3_177 0.11056225025642866
d1--_3_297 2.705168892427753E-6
d2--_1_313 0.05451279057103542
d2--_3_140 2.705168892427753E-6
loop_1_92 0.0013304790543465714
d2--_3_146 4.0653821424480196E-7
d2--_3_268 5.126190095670719E-4
d2--_3_266 1.213492451802938E-4
d2_3_98 2.2943057048251933E-5
d2--_3_148 2.705168892427753E-6
d1--_3_19 0.11056225025642866
d1--_3_17 0.07514696594713868
d2--_1_315 0.07046955823653528
d2_3_166 0.02901749204760565
d1_1_342 0.06125699258890758
d1_3_181 0.02901749204760565
zeroNotCycle_3_35 0.0
zeroNotCycle_3_201 0.0
d2--_2_340 0.11107247904889633
d2_3_286 5.741964267358311E-8
loop_1_220 0.03837299245507031
d1--_3_289 2.705168892427753E-6
d1--_3_167 0.07514696594713868
d1--_3_169 0.11056225025642866
zeroNotCycle_3_209 0.0
d2--_3_260 5.126190095670719E-4
d1--_3_287 4.0653821424480196E-7
d2--_3_296 4.0653821424480196E-7
d2--_3_176 0.07514696594713868
loop_1_62 0.03837299245507031
d1_3_97 2.2943057048251933E-5
d2--_3_298 2.705168892427753E-6
d2--_3_178 0.11056225025642866
zeroNotCycle_3_163 0.0
zeroNotCycle_3_283 0.0
d2_3_24 0.02901749204760565
d1_3_195 0.012193439330704636
d1--_3_99 1.213492451802938E-4
d2_3_294 5.741964267358311E-8
d2CycleReg_1_311 0.036239691573098025
d2--_3_12 0.11056225025642866
d2_3_174 0.02901749204760565
d2_3_16 0.02901749204760565
d2--_3_10 0.07514696594713868
d1--_3_273 1.213492451802938E-4
d2--_3_290 2.705168892427753E-6
d2--_3_170 0.11056225025642866
d1--_3_275 5.126190095670719E-4
d2--_3_168 0.07514696594713868
d1--_1_312 0.05451279057103542
init_1_278 0.0013304790543465714
d2--_3_288 4.0653821424480196E-7
d1--_1_314 0.07046955823653528
compInCycle_2_162 0.43106620361599557
compInCycle_2_282 6.461438777547375E-6
d1--_3_79 0.01273655333685479
zeroNotCycle_3_95 0.0
d2_3_182 0.02901749204760565
d2--_3_18 0.07514696594713868
d2--_3_20 0.11056225025642866
d1--_3_85 0.0049723301783646786
zeroNotCycle_3_269 0.0
d1--_3_87 0.01273655333685479
d1--_3_267 5.126190095670719E-4
d1--_3_145 4.0653821424480196E-7
d1_3_7 0.02901749204760565
d1--_3_147 2.705168892427753E-6
d1--_3_265 1.213492451802938E-4
init_1_150 6.461438777547375E-6
d2--_3_198 0.0340992217906509
d2--_1_347 0.1051352263925977
d1_3_75 0.0013376032466728856
d2--_1_345 0.08559754488191054
init_1_188 0.43106620361599557
d1--_2_329 0.08709086261396431
zeroNotCycle_3_141 0.0
zeroNotCycle_3_261 0.0
d1--_2_323 0.11107247904889633
d2_3_46 0.012193439330704636
d1--_3_69 0.0049723301783646786
zeroNotCycle_2_333 0.0
d1--_2_321 0.08709086261396431
zeroNotCycle_3_81 0.0
init_1_60 0.20402951451299056
d1--_3_71 0.01273655333685479
d1--_3_77 0.0049723301783646786
d1--_3_139 2.705168892427753E-6
d2_3_196 0.012193439330704636
d1--_3_259 5.126190095670719E-4
d2_3_38 0.012193439330704636
zeroNotCycle_3_133 0.0
zeroNotCycle_3_253 0.0
d1--_3_137 4.0653821424480196E-7
d1--_3_257 1.213492451802938E-4
d1--_3_131 2.705168892427753E-6
d2--_3_186 0.11056225025642866
d2--_3_184 0.07514696594713868
d1--_2_339 0.11107247904889633
d1_3_83 0.0013376032466728856
d1--_2_337 0.08709086261396431
d2_3_54 0.012193439330704636
compInCycle_2_4 0.43106620361599557
d1--_3_57 0.05530113409263704
zeroNotCycle_3_73 0.0
d1_3_301 5.741964267358311E-8
d1--_3_9 0.07514696594713868
zeroNotCycle_2_325 0.0
d1--_2_331 0.11107247904889633
zeroNotCycle_3_125 0.0
compInCycle_2_64 0.03837299245507031
d1--_3_129 4.0653821424480196E-7
d1--_3_245 0.01273655333685479
d1CycleReg_1_310 0.036239691573098025
d1--_3_243 0.0049723301783646786
