TIME=  1244368ms 

p=3 d=3 s=3
d2--_1_125 0.053229994426875045
d1--_1_188 0.0838684733360386
init_1_120 3.1223256492271875E-4
d2--_1_127 0.07037309889684579
d1_3_53 0.012297045770697167
d2_2_164 0.050350395282747484
d1--_2_149 0.08945068251051413
d1--_3_49 0.056687302544206515
zeroNotCycle_3_65 0.0
d2--_3_48 0.03468324620857263
d1--_3_47 0.03468324620857263
d2_3_68 8.116047905976237E-4
normalComposite_1_160 0.5094348302422327
d1--_2_143 0.11408893239908212
d1--_2_141 0.08945068251051413
d1_1_154 0.05423978648190364
zeroNotCycle_2_161 0.0
d2--_3_50 0.056687302544206515
d1--_3_55 0.03468324620857263
d1--_3_117 1.3213250056734745E-4
d2--_2_174 0.08945068251051413
d2--_3_56 0.03468324620857263
zeroNotCycle_3_111 0.0
d2--_2_176 0.11408893239908212
compInCycle_2_94 3.1223256492271875E-4
d1--_3_115 1.879190971697498E-5
loop_1_2 0.44277167060639083
d1_3_67 8.116047905976237E-4
zeroNotCycle_3_5 0.0
d2_3_76 8.116047905976237E-4
zeroNotCycle_2_145 0.0
d2_3_8 0.02980521382227525
zeroNotCycle_3_51 0.0
d2--_3_58 0.056687302544206515
loop_1_32 0.20819991474598967
d1--_3_39 0.03468324620857263
d1--_3_41 0.056687302544206515
init_1_90 0.031201242386342847
d1--_3_109 1.3213250056734745E-4
d1--_2_151 0.11408893239908212
d2--_2_168 0.11408893239908212
zeroNotCycle_3_103 0.0
d1--_3_107 1.879190971697498E-5
d2CycleReg_1_123 0.033755908041957494
d2--_2_166 0.08945068251051413
d1--_3_101 1.3213250056734745E-4
d1--_1_190 0.10717432506094134
S0 1.0
d2_2_148 0.050350395282747484
d2--_3_28 0.11356490589113344
d1--_3_27 0.11356490589113344
zeroNotCycle_3_43 0.0
d2--_3_26 0.0771874212437932
d1--_3_25 0.0771874212437932
d2_3_84 8.116047905976237E-4
zeroNotCycle_2_137 0.0
compInCycle_2_34 0.20819991474598967
d2_1_187 0.05423978648190364
d1_2_139 0.050350395282747484
d2_2_140 0.050350395282747484
d1_2_131 0.050350395282747484
d1_3_45 0.012297045770697167
d2--_1_157 0.0838684733360386
d2--_1_159 0.10717432506094134
loop_1_92 3.1223256492271875E-4
d2_2_132 0.050350395282747484
d1_3_105 2.2370692481451243E-6
d1CycleReg_1_122 0.033755908041957494
d2_3_98 2.2370692481451243E-6
d2--_2_182 0.08945068251051413
d1--_2_135 0.11408893239908212
d2--_2_184 0.11408893239908212
d1--_3_19 0.11356490589113344
d1--_2_133 0.08945068251051413
d1--_3_17 0.0771874212437932
zeroNotCycle_2_129 0.0
d1_1_186 0.05423978648190364
d2--_3_42 0.056687302544206515
d2--_3_40 0.03468324620857263
zeroNotCycle_3_35 0.0
normalComposite_1_128 0.5094348302422327
d1_2_147 0.050350395282747484
d1_3_37 0.012297045770697167
init_1_30 0.44277167060639083
loop_1_62 0.031201242386342847
d1_3_97 2.2370692481451243E-6
d1_3_113 2.2370692481451243E-6
zeroNotCycle_3_21 0.0
d2_3_24 0.02980521382227525
d2--_2_134 0.08945068251051413
d2--_2_136 0.11408893239908212
d1--_2_183 0.11408893239908212
d1--_3_11 0.11356490589113344
d1--_3_99 1.879190971697498E-5
d1--_2_181 0.08945068251051413
d2--_3_12 0.11356490589113344
d2_3_16 0.02980521382227525
d2--_3_10 0.0771874212437932
zeroCycle_1_0 0.0
d1_3_23 0.02980521382227525
d1_2_163 0.050350395282747484
d1--_1_156 0.0838684733360386
d1--_1_158 0.10717432506094134
d1--_3_79 0.01108176082160148
zeroNotCycle_3_95 0.0
d2--_3_18 0.0771874212437932
d2--_3_20 0.11356490589113344
d1--_3_85 0.0035718470798119144
zeroNotCycle_3_13 0.0
d2_1_155 0.05423978648190364
d1--_3_87 0.01108176082160148
d1_3_7 0.02980521382227525
d1_3_15 0.02980521382227525
d2_3_106 2.2370692481451243E-6
d2--_3_110 1.3213250056734745E-4
d1--_1_124 0.053229994426875045
d1_3_75 8.116047905976237E-4
d1_2_171 0.050350395282747484
d1--_1_126 0.07037309889684579
d2--_1_189 0.0838684733360386
d2--_3_118 1.3213250056734745E-4
zeroNotCycle_2_177 0.0
d2--_2_150 0.08945068251051413
d2_3_46 0.012297045770697167
d1--_3_69 0.0035718470798119144
d2--_3_116 1.879190971697498E-5
d1--_2_167 0.11408893239908212
d1--_2_165 0.08945068251051413
zeroNotCycle_3_81 0.0
init_1_60 0.20819991474598967
d1--_3_71 0.01108176082160148
d2--_3_72 0.01108176082160148
d2_3_114 2.2370692481451243E-6
d1--_3_77 0.0035718470798119144
d2--_2_152 0.11408893239908212
d2--_3_78 0.0035718470798119144
d2_3_38 0.012297045770697167
d1_2_179 0.050350395282747484
d2--_3_70 0.0035718470798119144
d2_2_180 0.050350395282747484
d2--_3_102 1.3213250056734745E-4
d1_3_83 8.116047905976237E-4
d2--_3_100 1.879190971697498E-5
d2_3_54 0.012297045770697167
compInCycle_2_4 0.44277167060639083
d1--_3_57 0.056687302544206515
zeroNotCycle_3_73 0.0
zeroNotCycle_2_169 0.0
d1--_3_9 0.0771874212437932
d2--_3_108 1.879190971697498E-5
d1--_2_175 0.11408893239908212
d2--_3_86 0.0035718470798119144
d1--_2_173 0.08945068251051413
compInCycle_2_64 0.031201242386342847
d2--_2_142 0.08945068251051413
d2--_3_88 0.01108176082160148
d2--_2_144 0.11408893239908212
d2_2_172 0.050350395282747484
d2--_3_80 0.01108176082160148
d2--_1_191 0.10717432506094134
